coordinate_id,constructor,ordered_operands,first_rejecting_class,rejection_reason,value_min,value_max,denominator_category,signal_families
"PROD(pinj_21l,ece20)",C2,pinj_21l|ece20,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-109410.59265744791,12302817723.304012,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece21)",C2,pinj_21l|ece21,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-111905.38998749827,12594770657.83287,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece22)",C2,pinj_21l|ece22,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-109328.8521422976,12287070862.833565,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece25)",C2,pinj_21l|ece25,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-112634.32820000926,12361952147.382889,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece27)",C2,pinj_21l|ece27,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-115760.29047675073,12671473725.200373,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece28)",C2,pinj_21l|ece28,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-127635.85748477459,14006818368.677357,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece29)",C2,pinj_21l|ece29,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-105223.21007675174,11534804273.15884,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece30)",C2,pinj_21l|ece30,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-116296.40663605114,12408481027.565487,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece31)",C2,pinj_21l|ece31,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-93826.21137781543,10006913159.820538,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece33)",C2,pinj_21l|ece33,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-1075442.4064522565,119670191644.60672,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece35)",C2,pinj_21l|ece35,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-99382.20808551395,11825433785.757896,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece36)",C2,pinj_21l|ece36,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-67144.74815410022,9931129659.21153,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece37)",C2,pinj_21l|ece37,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-74879.37585894387,9563019240.421783,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece38)",C2,pinj_21l|ece38,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-70790.77577473126,8322164295.081424,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,ece39)",C2,pinj_21l|ece39,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-108515.38656440083,12249285095.321587,none,ece_te_profile|neutral_beams
"PROD(pinj_21l,cerqrott3)",C2,pinj_21l|cerqrott3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-489568536054.2066,49643822922.7761,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqrott6)",C2,pinj_21l|cerqrott6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-308793227403.6062,16349209809.096323,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqrott8)",C2,pinj_21l|cerqrott8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-22964513336.255264,275254257132.44434,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqrott10)",C2,pinj_21l|cerqrott10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-30090684589.78599,244720309977.6349,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqrott11)",C2,pinj_21l|cerqrott11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-52330538181.95391,218720941983.29456,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqrott12)",C2,pinj_21l|cerqrott12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-54984143078.5994,193448300128.04507,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqrott13)",C2,pinj_21l|cerqrott13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-50773601999.80183,167943611868.7421,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit3)",C2,pinj_21l|cerqtit3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-109307.19258173367,14066577988.855799,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit6)",C2,pinj_21l|cerqtit6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-63838.192751287526,7352799146.766377,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit8)",C2,pinj_21l|cerqtit8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-57806.08979273515,6538624620.337247,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit10)",C2,pinj_21l|cerqtit10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-52943.44699961993,5898709353.015478,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit11)",C2,pinj_21l|cerqtit11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-50446.06779971474,5607673229.228956,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit12)",C2,pinj_21l|cerqtit12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-47201.45067082259,5232101638.219306,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21l,cerqtit13)",C2,pinj_21l|cerqtit13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-37798.163851098674,4662565673.645466,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,pinj_21r)",C2,pinj_21r|pinj_21r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4097607310830.5195,none,neutral_beams
"PROD(pinj_21r,pinj_30l)",C2,pinj_21r|pinj_30l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5092856892529.449,none,neutral_beams
"PROD(pinj_21r,pinj_30r)",C2,pinj_21r|pinj_30r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-784491.8321917198,3999360229141.812,none,neutral_beams
"PROD(pinj_21r,pinj_33l)",C2,pinj_21r|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4017217251654.3657,none,neutral_beams
"PROD(pinj_21r,pinj_33r)",C2,pinj_21r|pinj_33r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-45544405.23404811,4707709934586.2705,none,neutral_beams
"PROD(pinj_21r,tinj)",C2,pinj_21r|tinj,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-3258137.509256668,20223468.028911218,none,neutral_beams
"PROD(pinj_21r,ece1)",C2,pinj_21r|ece1,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,838929986.1612111,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece2)",C2,pinj_21r|ece2,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11934785080.671253,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece3)",C2,pinj_21r|ece3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5933572127.394791,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece4)",C2,pinj_21r|ece4,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5873408828.140475,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece5)",C2,pinj_21r|ece5,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6068953253.861606,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece6)",C2,pinj_21r|ece6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6821582668.467031,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece7)",C2,pinj_21r|ece7,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8106549481.552362,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece8)",C2,pinj_21r|ece8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8750607573.12898,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece9)",C2,pinj_21r|ece9,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6805274471.107833,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece10)",C2,pinj_21r|ece10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7465684065.878234,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece11)",C2,pinj_21r|ece11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9407840101.885393,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece12)",C2,pinj_21r|ece12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9837654293.92552,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece13)",C2,pinj_21r|ece13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9894948581.293095,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece14)",C2,pinj_21r|ece14,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10257508872.49639,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece15)",C2,pinj_21r|ece15,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9815312653.203077,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece16)",C2,pinj_21r|ece16,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9853232949.05081,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece18)",C2,pinj_21r|ece18,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12595953992.279953,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece19)",C2,pinj_21r|ece19,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11550094909.770828,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece20)",C2,pinj_21r|ece20,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10983148808.413326,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece21)",C2,pinj_21r|ece21,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11236532374.6342,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece22)",C2,pinj_21r|ece22,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10961022144.525438,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece25)",C2,pinj_21r|ece25,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11025094975.204739,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece27)",C2,pinj_21r|ece27,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11205787959.759022,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece28)",C2,pinj_21r|ece28,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12403321112.334703,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece29)",C2,pinj_21r|ece29,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10271466746.559853,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece30)",C2,pinj_21r|ece30,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11061093855.213184,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece31)",C2,pinj_21r|ece31,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8719824254.37332,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece33)",C2,pinj_21r|ece33,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,107343684678.04915,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece35)",C2,pinj_21r|ece35,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10792608827.497574,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece36)",C2,pinj_21r|ece36,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9089360185.386858,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece37)",C2,pinj_21r|ece37,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8798035655.30235,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece38)",C2,pinj_21r|ece38,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7705474424.880726,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,ece39)",C2,pinj_21r|ece39,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11104633514.762705,none,ece_te_profile|neutral_beams
"PROD(pinj_21r,cerqrott3)",C2,pinj_21r|cerqrott3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-437798753256.53784,37895019353.05244,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqrott6)",C2,pinj_21r|cerqrott6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-270914990369.6184,12479974056.119171,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqrott8)",C2,pinj_21r|cerqrott8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-17463047639.41276,221742129514.94125,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqrott10)",C2,pinj_21r|cerqrott10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-22919455649.601833,194233635572.8309,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqrott11)",C2,pinj_21r|cerqrott11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-39859094777.39862,183764580446.55145,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqrott12)",C2,pinj_21r|cerqrott12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-41746329079.455154,171676338536.25586,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqrott13)",C2,pinj_21r|cerqrott13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-44543551470.438385,149267635433.41647,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit3)",C2,pinj_21r|cerqtit3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12209486093.4418,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit6)",C2,pinj_21r|cerqtit6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6388684558.607062,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit8)",C2,pinj_21r|cerqtit8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5886910801.373913,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit10)",C2,pinj_21r|cerqtit10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5316706764.978035,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit11)",C2,pinj_21r|cerqtit11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5016810617.735409,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit12)",C2,pinj_21r|cerqtit12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4623987299.347262,none,cer_rotation_ti|neutral_beams
"PROD(pinj_21r,cerqtit13)",C2,pinj_21r|cerqtit13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,4016268179.420857,none,cer_rotation_ti|neutral_beams
"PROD(pinj_30l,pinj_33l)",C2,pinj_30l|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6244758734404.244,none,neutral_beams
"PROD(pinj_30r,pinj_33l)",C2,pinj_30r|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-36372737.38004583,5127770184434.211,none,neutral_beams
"PROD(pinj_33l,pinj_33l)",C2,pinj_33l|pinj_33l,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7124133104242.326,none,neutral_beams
"PROD(pinj_33l,pinj_33r)",C2,pinj_33l|pinj_33r,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-65083996.23508076,4783677683216.459,none,neutral_beams
"PROD(pinj_33l,tinj)",C2,pinj_33l|tinj,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-362851.3168469515,26617491.088565942,none,neutral_beams
"PROD(pinj_33l,ece1)",C2,pinj_33l|ece1,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,2545278363.5421743,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece2)",C2,pinj_33l|ece2,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,15168907856.595612,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece3)",C2,pinj_33l|ece3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7474343070.135556,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece4)",C2,pinj_33l|ece4,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7367013767.185306,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece5)",C2,pinj_33l|ece5,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10200163307.41496,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece6)",C2,pinj_33l|ece6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8670114981.936998,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece7)",C2,pinj_33l|ece7,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,10303285839.621052,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece8)",C2,pinj_33l|ece8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11121872666.227823,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece9)",C2,pinj_33l|ece9,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8781333171.592886,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece10)",C2,pinj_33l|ece10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9492418807.811113,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece11)",C2,pinj_33l|ece11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11957203977.321918,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece12)",C2,pinj_33l|ece12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12503490469.32359,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece13)",C2,pinj_33l|ece13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12576310529.334187,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece14)",C2,pinj_33l|ece14,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13055633857.81405,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece15)",C2,pinj_33l|ece15,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12720801392.04936,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece16)",C2,pinj_33l|ece16,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12913849518.34961,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece18)",C2,pinj_33l|ece18,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,16242733459.52069,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece19)",C2,pinj_33l|ece19,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14882170134.528635,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece20)",C2,pinj_33l|ece20,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14074178843.753391,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece21)",C2,pinj_33l|ece21,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14255745386.391329,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece22)",C2,pinj_33l|ece22,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13829206818.177116,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece25)",C2,pinj_33l|ece25,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14097595144.45129,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece27)",C2,pinj_33l|ece27,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14319357270.320383,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece28)",C2,pinj_33l|ece28,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,29235234573.524754,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece29)",C2,pinj_33l|ece29,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12942015125.780172,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece30)",C2,pinj_33l|ece30,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,13952249582.005949,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece31)",C2,pinj_33l|ece31,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,11157135986.348604,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece33)",C2,pinj_33l|ece33,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,136431988583.1745,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece35)",C2,pinj_33l|ece35,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,12166096957.81392,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece36)",C2,pinj_33l|ece36,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9800407411.780905,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece37)",C2,pinj_33l|ece37,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,9432708142.460243,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece38)",C2,pinj_33l|ece38,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,8992261850.904942,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,ece39)",C2,pinj_33l|ece39,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,14113799404.6915,none,ece_te_profile|neutral_beams
"PROD(pinj_33l,cerqrott3)",C2,pinj_33l|cerqrott3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-740068133655.9642,50068806084.519165,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqrott6)",C2,pinj_33l|cerqrott6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-389118114948.18286,1254750051647.1028,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqrott8)",C2,pinj_33l|cerqrott8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-22938266890.58824,332206117016.4727,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqrott10)",C2,pinj_33l|cerqrott10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-29925676831.76137,307949239870.29083,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqrott11)",C2,pinj_33l|cerqrott11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-58582005768.144615,289646401928.229,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqrott12)",C2,pinj_33l|cerqrott12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-55976728899.141396,268502425116.70258,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqrott13)",C2,pinj_33l|cerqrott13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-64930862100.71119,234647836799.85458,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit3)",C2,pinj_33l|cerqtit3,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,18882220629.95307,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit6)",C2,pinj_33l|cerqtit6,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-94672574.2612984,9440649366.67427,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit8)",C2,pinj_33l|cerqtit8,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,7482163013.614644,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit10)",C2,pinj_33l|cerqtit10,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6757443428.881117,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit11)",C2,pinj_33l|cerqtit11,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,6419060798.110998,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit12)",C2,pinj_33l|cerqtit12,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,0.0,5830520661.132585,none,cer_rotation_ti|neutral_beams
"PROD(pinj_33l,cerqtit13)",C2,pinj_33l|cerqtit13,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK,-12754875.353057409,5312971884.523514,none,cer_rotation_ti|neutral_beams
"RATIO(bt,prmtan_teped)",C3,bt|prmtan_teped,E,E_DENOM_SIGN_CHANGE,,,level,density|magnetics
"RATIO(bt,fs04)",C3,bt|fs04,E,E_DENOM_SIGN_CHANGE,,,level,filterscope_dalpha|magnetics
"RATIO(bt,fs03da)",C3,bt|fs03da,E,E_DENOM_SIGN_CHANGE,,,level,filterscope_dalpha|magnetics
"RATIO(bt,fs05da)",C3,bt|fs05da,E,E_DENOM_MARGIN_BELOW_ETA,,,level,filterscope_dalpha|magnetics
"RATIO(bt,gasa)",C3,bt|gasa,E,E_DENOM_MARGIN_BELOW_ETA,,,level,gas_injection|magnetics
"RATIO(bt,gasb)",C3,bt|gasb,E,E_DENOM_SIGN_CHANGE,,,level,gas_injection|magnetics
"RATIO(bt,gasc)",C3,bt|gasc,E,E_DENOM_SIGN_CHANGE,,,level,gas_injection|magnetics
"RATIO(bt,gasd)",C3,bt|gasd,E,E_DENOM_SIGN_CHANGE,,,level,gas_injection|magnetics
"RATIO(bt,pinj)",C3,bt|pinj,E,E_DENOM_SIGN_CHANGE,,,level,magnetics|neutral_beams
"RATIO(bt,pinj_15l)",C3,bt|pinj_15l,E,E_DENOM_ZERO_VALUE,,,level,magnetics|neutral_beams
