coordinate_id,constructor,ordered_operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
"RATIO(fs03da,ece33)",C3,fs03da|ece33,True,True,True,True,True,True,False,True,True,-392573597.718737,22864125612243.7,True,,
"RATIO(fs03da,ece35)",C3,fs03da|ece35,True,True,True,True,True,True,False,True,True,-4301591546.598444,23678232092588.348,True,,
"RATIO(fs03da,ece36)",C3,fs03da|ece36,True,True,True,True,True,True,False,True,True,-5210680165.48952,26830955198070.16,True,,
"RATIO(fs03da,ece37)",C3,fs03da|ece37,True,True,True,True,True,True,False,True,True,-5542561231.953201,31847216204380.15,True,,
"RATIO(fs03da,ece38)",C3,fs03da|ece38,True,True,True,True,True,True,False,True,True,-6305011146.802393,38781481405725.79,True,,
"RATIO(fs03da,ece39)",C3,fs03da|ece39,True,True,True,True,True,True,False,True,True,-6572401328.736111,34812203259998.332,True,,
"RATIO(fs03da,cerqrott3)",C3,fs03da|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs03da,cerqrott6)",C3,fs03da|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqrott8)",C3,fs03da|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqrott10)",C3,fs03da|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqrott11)",C3,fs03da|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqrott12)",C3,fs03da|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqrott13)",C3,fs03da|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqtit3)",C3,fs03da|cerqtit3,True,True,True,True,True,True,False,True,True,-4258589492.2415943,20154273874329.8,True,,
"RATIO(fs03da,cerqtit6)",C3,fs03da|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs03da,cerqtit8)",C3,fs03da|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs03da,cerqtit10)",C3,fs03da|cerqtit10,True,True,True,True,True,True,False,True,True,-14508856065.364208,64548629834791.234,True,,
"RATIO(fs03da,cerqtit11)",C3,fs03da|cerqtit11,True,True,True,True,True,True,False,True,True,-15374514538.898632,83989927251121.38,True,,
"RATIO(fs03da,cerqtit12)",C3,fs03da|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs03da,cerqtit13)",C3,fs03da|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs05da,bt)",C3,fs05da|bt,True,True,True,True,True,True,False,True,True,-1.329927318865288e+16,1.3455589150449906e+16,True,,
"RATIO(fs05da,ip)",C3,fs05da|ip,True,True,True,True,True,True,False,True,True,-116614493.08883461,29298812263.01208,True,,
"RATIO(fs05da,prmtan_neped)",C3,fs05da|prmtan_neped,True,True,True,True,True,True,False,True,True,-1.068177322339171e-05,0.00078893748056448,True,,
"RATIO(fs05da,prmtan_teped)",C3,fs05da|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,fs04)",C3,fs05da|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,fs03da)",C3,fs05da|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,gasa)",C3,fs05da|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs05da,gasb)",C3,fs05da|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,gasc)",C3,fs05da|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,gasd)",C3,fs05da|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,pinj)",C3,fs05da|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,pinj_15l)",C3,fs05da|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(fs05da,pinj_15r)",C3,fs05da|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(fs05da,pinj_21l)",C3,fs05da|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(fs05da,pinj_21r)",C3,fs05da|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(fs05da,pinj_30l)",C3,fs05da|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(fs05da,pinj_30r)",C3,fs05da|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,pinj_33l)",C3,fs05da|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(fs05da,pinj_33r)",C3,fs05da|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,tinj)",C3,fs05da|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,ece1)",C3,fs05da|ece1,True,True,True,True,True,True,False,True,True,-4089901187054.449,685909111815565.8,True,,
"RATIO(fs05da,ece2)",C3,fs05da|ece2,True,True,True,True,True,True,False,True,True,-215753489684.06662,188917150296040.9,True,,
"RATIO(fs05da,ece3)",C3,fs05da|ece3,True,True,True,True,True,True,False,True,True,-356246257476.9852,247851972530234.78,True,,
"RATIO(fs05da,ece4)",C3,fs05da|ece4,True,True,True,True,True,True,False,True,True,-318027106723.15967,258539900376328.38,True,,
"RATIO(fs05da,ece5)",C3,fs05da|ece5,True,True,True,True,True,True,False,True,True,-316428139848.48584,228491776614517.53,True,,
"RATIO(fs05da,ece6)",C3,fs05da|ece6,True,True,True,True,True,True,False,True,True,-226085081359.4161,168527040896771.75,True,,
"RATIO(fs05da,ece7)",C3,fs05da|ece7,True,True,True,True,True,True,False,True,True,-191287370035.27515,124261747911530.84,True,,
"RATIO(fs05da,ece8)",C3,fs05da|ece8,True,True,True,True,True,True,False,True,True,-166571734714.79706,96093891699046.02,True,,
"RATIO(fs05da,ece9)",C3,fs05da|ece9,True,True,True,True,True,True,False,True,True,-158920978359.3754,77605720661159.84,True,,
"RATIO(fs05da,ece10)",C3,fs05da|ece10,True,True,True,True,True,True,False,True,True,-140777660748.80634,90097820731883.64,True,,
"RATIO(fs05da,ece11)",C3,fs05da|ece11,True,True,True,True,True,True,False,True,True,-124387491637.40155,72642861969427.78,True,,
"RATIO(fs05da,ece12)",C3,fs05da|ece12,True,True,True,True,True,True,False,True,True,-110445245305.2018,55199815164582.1,True,,
"RATIO(fs05da,ece13)",C3,fs05da|ece13,True,True,True,True,True,True,False,True,True,-103555346713.24052,44158150775358.734,True,,
"RATIO(fs05da,ece14)",C3,fs05da|ece14,True,True,True,True,True,True,False,True,True,-95016894708.36905,41465591196062.23,True,,
"RATIO(fs05da,ece15)",C3,fs05da|ece15,True,True,True,True,True,True,False,True,True,-93882615604.69034,40284061515496.82,True,,
"RATIO(fs05da,ece16)",C3,fs05da|ece16,True,True,True,True,True,True,False,True,True,-84378280955.10028,39477372053574.53,True,,
"RATIO(fs05da,ece18)",C3,fs05da|ece18,True,True,True,True,True,True,False,True,True,-72561101194.14911,40003040513261.016,True,,
"RATIO(fs05da,ece19)",C3,fs05da|ece19,True,True,True,True,True,True,False,True,True,-73372291894.41441,40061744250750.266,True,,
"RATIO(fs05da,ece20)",C3,fs05da|ece20,True,True,True,True,True,True,False,True,True,-76765488055.27136,42206756496306.84,True,,
"RATIO(fs05da,ece21)",C3,fs05da|ece21,True,True,True,True,True,True,False,True,True,-74745287018.96298,42588197051560.73,True,,
"RATIO(fs05da,ece22)",C3,fs05da|ece22,True,True,True,True,True,True,False,True,True,-76537571927.88533,39570864752161.445,True,,
"RATIO(fs05da,ece25)",C3,fs05da|ece25,True,True,True,True,True,True,False,True,True,-71152559227.23262,25987535531133.94,True,,
"RATIO(fs05da,ece27)",C3,fs05da|ece27,True,True,True,True,True,True,False,True,True,-67017712912.13901,24846318751898.25,True,,
"RATIO(fs05da,ece28)",C3,fs05da|ece28,True,True,True,True,True,True,False,True,True,-61462545223.00346,22455268571021.65,True,,
"RATIO(fs05da,ece29)",C3,fs05da|ece29,True,True,True,True,True,True,False,True,True,-75979757857.51526,14173005641807.3,True,,
"RATIO(fs05da,ece30)",C3,fs05da|ece30,True,True,True,True,True,True,False,True,True,-64997319531.7722,9717238550061.521,True,,
"RATIO(fs05da,ece31)",C3,fs05da|ece31,True,True,True,True,True,True,False,True,True,-72692046989.16605,10039871673161.625,True,,
"RATIO(fs05da,ece33)",C3,fs05da|ece33,True,True,True,True,True,True,False,True,True,-5533349629.0342865,11076031061281.7,True,,
"RATIO(fs05da,ece35)",C3,fs05da|ece35,True,True,True,True,True,True,False,True,True,-73787738748.79541,11225249058709.459,True,,
"RATIO(fs05da,ece36)",C3,fs05da|ece36,True,True,True,True,True,True,False,True,True,-99638895936.27444,12230139024663.852,True,,
"RATIO(fs05da,ece37)",C3,fs05da|ece37,True,True,True,True,True,True,False,True,True,-91874716698.09436,13514052935374.273,True,,
"RATIO(fs05da,ece38)",C3,fs05da|ece38,True,True,True,True,True,True,False,True,True,-116325954105.12952,15584833706585.74,True,,
"RATIO(fs05da,ece39)",C3,fs05da|ece39,True,True,True,True,True,True,False,True,True,-95360273312.65831,12459479426884.146,True,,
"RATIO(fs05da,cerqrott3)",C3,fs05da|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs05da,cerqrott6)",C3,fs05da|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqrott8)",C3,fs05da|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqrott10)",C3,fs05da|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqrott11)",C3,fs05da|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqrott12)",C3,fs05da|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqrott13)",C3,fs05da|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqtit3)",C3,fs05da|cerqtit3,True,True,True,True,True,True,False,True,True,-165672613884.85245,7389274052740.285,True,,
"RATIO(fs05da,cerqtit6)",C3,fs05da|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs05da,cerqtit8)",C3,fs05da|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(fs05da,cerqtit10)",C3,fs05da|cerqtit10,True,True,True,True,True,True,False,True,True,-447241764299.3435,50224920925985.086,True,,
"RATIO(fs05da,cerqtit11)",C3,fs05da|cerqtit11,True,True,True,True,True,True,False,True,True,-525162037361.5475,73138314307302.3,True,,
"RATIO(fs05da,cerqtit12)",C3,fs05da|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(fs05da,cerqtit13)",C3,fs05da|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasa,bt)",C3,gasa|bt,True,True,True,True,True,True,False,True,True,-2.422500711475658,3.7942365579580972,True,,
"RATIO(gasa,ip)",C3,gasa|ip,True,True,True,True,True,True,False,True,True,-1.8977331886831523e-08,7.267139741993936e-06,True,,
"RATIO(gasa,prmtan_neped)",C3,gasa|prmtan_neped,True,True,True,True,True,True,False,True,True,-8.704394683498176e-22,6.703757303403377e-19,True,,
"RATIO(gasa,prmtan_teped)",C3,gasa|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,fs04)",C3,gasa|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,fs03da)",C3,gasa|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,fs05da)",C3,gasa|fs05da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasa,gasb)",C3,gasa|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,gasc)",C3,gasa|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,gasd)",C3,gasa|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,pinj)",C3,gasa|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,pinj_15l)",C3,gasa|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(gasa,pinj_15r)",C3,gasa|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(gasa,pinj_21l)",C3,gasa|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(gasa,pinj_21r)",C3,gasa|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(gasa,pinj_30l)",C3,gasa|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(gasa,pinj_30r)",C3,gasa|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,pinj_33l)",C3,gasa|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(gasa,pinj_33r)",C3,gasa|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,tinj)",C3,gasa|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,ece1)",C3,gasa|ece1,True,True,True,True,True,True,False,True,True,-0.00046769130496192025,0.23790572735723173,True,,
"RATIO(gasa,ece2)",C3,gasa|ece2,True,True,True,True,True,True,False,True,True,-3.81183508382503e-05,0.05342320823276685,True,,
"RATIO(gasa,ece3)",C3,gasa|ece3,True,True,True,True,True,True,False,True,True,-7.248898401961869e-05,0.120937750579177,True,,
"RATIO(gasa,ece4)",C3,gasa|ece4,True,True,True,True,True,True,False,True,True,-9.361777748738374e-05,0.1476388017195268,True,,
"RATIO(gasa,ece5)",C3,gasa|ece5,True,True,True,True,True,True,False,True,True,-0.00013230815422321382,0.22213954840289885,True,,
"RATIO(gasa,ece6)",C3,gasa|ece6,True,True,True,True,True,True,False,True,True,-0.00013458324552898464,0.18168114952277076,True,,
"RATIO(gasa,ece7)",C3,gasa|ece7,True,True,True,True,True,True,False,True,True,-0.00013488434661464618,0.06923845895724123,True,,
"RATIO(gasa,ece8)",C3,gasa|ece8,True,True,True,True,True,True,False,True,True,-0.0001319968118108256,0.03394788170572511,True,,
"RATIO(gasa,ece9)",C3,gasa|ece9,True,True,True,True,True,True,False,True,True,-9.820557392916052e-05,0.023414887914556235,True,,
"RATIO(gasa,ece10)",C3,gasa|ece10,True,True,True,True,True,True,False,True,True,-5.864074970730765e-05,0.01620695963902895,True,,
"RATIO(gasa,ece11)",C3,gasa|ece11,True,True,True,True,True,True,False,True,True,-3.087340598456817e-05,0.01178160427679209,True,,
"RATIO(gasa,ece12)",C3,gasa|ece12,True,True,True,True,True,True,False,True,True,-2.2560657768224197e-05,0.009213277295256226,True,,
"RATIO(gasa,ece13)",C3,gasa|ece13,True,True,True,True,True,True,False,True,True,-1.7584980072503625e-05,0.008456102071033957,True,,
"RATIO(gasa,ece14)",C3,gasa|ece14,True,True,True,True,True,True,False,True,True,-1.515893612510606e-05,0.007896713089003481,True,,
"RATIO(gasa,ece15)",C3,gasa|ece15,True,True,True,True,True,True,False,True,True,-1.4227243070286636e-05,0.007857415501426847,True,,
"RATIO(gasa,ece16)",C3,gasa|ece16,True,True,True,True,True,True,False,True,True,-1.1310250922445877e-05,0.007703129633856007,True,,
"RATIO(gasa,ece18)",C3,gasa|ece18,True,True,True,True,True,True,False,True,True,-1.0513409687552094e-05,0.007345033092989863,True,,
"RATIO(gasa,ece19)",C3,gasa|ece19,True,True,True,True,True,True,False,True,True,-1.005139479214336e-05,0.007620124645939217,True,,
"RATIO(gasa,ece20)",C3,gasa|ece20,True,True,True,True,True,True,False,True,True,-8.353554485390858e-06,0.007417849322226503,True,,
"RATIO(gasa,ece21)",C3,gasa|ece21,True,True,True,True,True,True,False,True,True,-7.2459253522470245e-06,0.006891459996303374,True,,
"RATIO(gasa,ece22)",C3,gasa|ece22,True,True,True,True,True,True,False,True,True,-6.366734027882245e-06,0.006637783695837891,True,,
"RATIO(gasa,ece25)",C3,gasa|ece25,True,True,True,True,True,True,False,True,True,-4.792374074246348e-06,0.005611229505067799,True,,
"RATIO(gasa,ece27)",C3,gasa|ece27,True,True,True,True,True,True,False,True,True,-4.819305266966845e-06,0.006510539704089719,True,,
"RATIO(gasa,ece28)",C3,gasa|ece28,True,True,True,True,True,True,False,True,True,-4.614312788927509e-06,0.007253915950139028,True,,
"RATIO(gasa,ece29)",C3,gasa|ece29,True,True,True,True,True,True,False,True,True,-5.258700654728677e-06,0.005767024311396962,True,,
"RATIO(gasa,ece30)",C3,gasa|ece30,True,True,True,True,True,True,False,True,True,-5.014955723098651e-06,0.007048703803586328,True,,
"RATIO(gasa,ece31)",C3,gasa|ece31,True,True,True,True,True,True,False,True,True,-6.0311050411496704e-06,0.00615195682338158,True,,
"RATIO(gasa,ece33)",C3,gasa|ece33,True,True,True,True,True,True,False,True,True,-5.52022973982114e-07,0.005571901865451682,True,,
"RATIO(gasa,ece35)",C3,gasa|ece35,True,True,True,True,True,True,False,True,True,-6.2849903436649905e-06,0.005603233024220554,True,,
"RATIO(gasa,ece36)",C3,gasa|ece36,True,True,True,True,True,True,False,True,True,-8.030347676318487e-06,0.006427955530045595,True,,
"RATIO(gasa,ece37)",C3,gasa|ece37,True,True,True,True,True,True,False,True,True,-8.562504260287635e-06,0.008540149405033996,True,,
"RATIO(gasa,ece38)",C3,gasa|ece38,True,True,True,True,True,True,False,True,True,-9.327795738510626e-06,0.00882102201967577,True,,
"RATIO(gasa,ece39)",C3,gasa|ece39,True,True,True,True,True,True,False,True,True,-9.759879843762133e-06,0.009509073989481035,True,,
"RATIO(gasa,cerqrott3)",C3,gasa|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasa,cerqrott6)",C3,gasa|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqrott8)",C3,gasa|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqrott10)",C3,gasa|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqrott11)",C3,gasa|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqrott12)",C3,gasa|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqrott13)",C3,gasa|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqtit3)",C3,gasa|cerqtit3,True,True,True,True,True,True,False,True,True,-5.9508521011593945e-06,0.009582007488646165,True,,
"RATIO(gasa,cerqtit6)",C3,gasa|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasa,cerqtit8)",C3,gasa|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasa,cerqtit10)",C3,gasa|cerqtit10,True,True,True,True,True,True,False,True,True,-2.1750122881268536e-05,0.02340033714098981,True,,
"RATIO(gasa,cerqtit11)",C3,gasa|cerqtit11,True,True,True,True,True,True,False,True,True,-2.4783916370914822e-05,0.028778024229623167,True,,
"RATIO(gasa,cerqtit12)",C3,gasa|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasa,cerqtit13)",C3,gasa|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasb,bt)",C3,gasb|bt,True,True,True,True,True,True,False,True,True,-0.5559716167878842,4.831850700362341,True,,
"RATIO(gasb,ip)",C3,gasb|ip,True,True,True,True,True,True,False,True,True,-1.126043174957488e-06,1.4432377715461219e-05,True,,
"RATIO(gasb,prmtan_neped)",C3,gasb|prmtan_neped,True,True,True,True,True,True,False,True,True,-4.805978412071534e-20,3.436696225143553e-19,True,,
"RATIO(gasb,prmtan_teped)",C3,gasb|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasb,fs04)",C3,gasb|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasb,fs03da)",C3,gasb|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasb,fs05da)",C3,gasb|fs05da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasb,gasa)",C3,gasb|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(gasb,gasc)",C3,gasb|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasb,gasd)",C3,gasb|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasb,pinj)",C3,gasb|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(gasb,pinj_15l)",C3,gasb|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(gasb,pinj_15r)",C3,gasb|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(gasb,pinj_21l)",C3,gasb|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(gasb,pinj_21r)",C3,gasb|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(gasb,pinj_30l)",C3,gasb|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
