coordinate_id,constructor,ordered_operands,operand_roles,family_signature,role_semantics,search_stratum
LEVEL_RATE(ece18|gasc),C6,ece18|gasc,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece18|gasd),C6,ece18|gasd,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece18|pinj),C6,ece18|pinj,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece18|pinj_15l),C6,ece18|pinj_15l,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece18|pinj_30l),C6,ece18|pinj_30l,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece18|pinj_30r),C6,ece18|pinj_30r,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece18|pinj_33r),C6,ece18|pinj_33r,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece18|tinj),C6,ece18|tinj,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece18|ece1),C6,ece18|ece1,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece2),C6,ece18|ece2,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece3),C6,ece18|ece3,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece4),C6,ece18|ece4,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece5),C6,ece18|ece5,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece6),C6,ece18|ece6,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece7),C6,ece18|ece7,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece8),C6,ece18|ece8,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece9),C6,ece18|ece9,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece10),C6,ece18|ece10,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece11),C6,ece18|ece11,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece12),C6,ece18|ece12,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece13),C6,ece18|ece13,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece14),C6,ece18|ece14,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece15),C6,ece18|ece15,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece16),C6,ece18|ece16,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece18),C6,ece18|ece18,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece19),C6,ece18|ece19,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece20),C6,ece18|ece20,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece21),C6,ece18|ece21,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece22),C6,ece18|ece22,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece25),C6,ece18|ece25,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece27),C6,ece18|ece27,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece28),C6,ece18|ece28,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece29),C6,ece18|ece29,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece30),C6,ece18|ece30,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece31),C6,ece18|ece31,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece33),C6,ece18|ece33,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece35),C6,ece18|ece35,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece36),C6,ece18|ece36,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece37),C6,ece18|ece37,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece38),C6,ece18|ece38,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|ece39),C6,ece18|ece39,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece18|cerqrott3),C6,ece18|cerqrott3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqrott6),C6,ece18|cerqrott6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqrott8),C6,ece18|cerqrott8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqrott10),C6,ece18|cerqrott10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqrott11),C6,ece18|cerqrott11,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqrott12),C6,ece18|cerqrott12,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqrott13),C6,ece18|cerqrott13,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit3),C6,ece18|cerqtit3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit6),C6,ece18|cerqtit6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit8),C6,ece18|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit10),C6,ece18|cerqtit10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit11),C6,ece18|cerqtit11,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit12),C6,ece18|cerqtit12,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece18|cerqtit13),C6,ece18|cerqtit13,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|bt),C6,ece19|bt,level|rate,ECE|MAG,(level_family | rate_family),C6:ECE|MAG
LEVEL_RATE(ece19|ip),C6,ece19|ip,level|rate,ECE|MAG,(level_family | rate_family),C6:ECE|MAG
LEVEL_RATE(ece19|gasa),C6,ece19|gasa,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece19|gasb),C6,ece19|gasb,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece19|gasc),C6,ece19|gasc,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece19|gasd),C6,ece19|gasd,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece19|pinj),C6,ece19|pinj,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece19|pinj_15l),C6,ece19|pinj_15l,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece19|pinj_30l),C6,ece19|pinj_30l,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece19|pinj_30r),C6,ece19|pinj_30r,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece19|pinj_33r),C6,ece19|pinj_33r,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece19|tinj),C6,ece19|tinj,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece19|ece1),C6,ece19|ece1,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece2),C6,ece19|ece2,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece3),C6,ece19|ece3,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece4),C6,ece19|ece4,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece5),C6,ece19|ece5,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece6),C6,ece19|ece6,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece7),C6,ece19|ece7,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece8),C6,ece19|ece8,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece9),C6,ece19|ece9,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece10),C6,ece19|ece10,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece11),C6,ece19|ece11,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece12),C6,ece19|ece12,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece13),C6,ece19|ece13,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece14),C6,ece19|ece14,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece15),C6,ece19|ece15,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece16),C6,ece19|ece16,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece18),C6,ece19|ece18,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece19),C6,ece19|ece19,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece20),C6,ece19|ece20,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece21),C6,ece19|ece21,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece22),C6,ece19|ece22,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece25),C6,ece19|ece25,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece27),C6,ece19|ece27,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece28),C6,ece19|ece28,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece29),C6,ece19|ece29,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece30),C6,ece19|ece30,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece31),C6,ece19|ece31,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece33),C6,ece19|ece33,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece35),C6,ece19|ece35,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece36),C6,ece19|ece36,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece37),C6,ece19|ece37,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece38),C6,ece19|ece38,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|ece39),C6,ece19|ece39,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece19|cerqrott3),C6,ece19|cerqrott3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqrott6),C6,ece19|cerqrott6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqrott8),C6,ece19|cerqrott8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqrott10),C6,ece19|cerqrott10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqrott11),C6,ece19|cerqrott11,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqrott12),C6,ece19|cerqrott12,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqrott13),C6,ece19|cerqrott13,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit3),C6,ece19|cerqtit3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit6),C6,ece19|cerqtit6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit8),C6,ece19|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit10),C6,ece19|cerqtit10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit11),C6,ece19|cerqtit11,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit12),C6,ece19|cerqtit12,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece19|cerqtit13),C6,ece19|cerqtit13,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|bt),C6,ece20|bt,level|rate,ECE|MAG,(level_family | rate_family),C6:ECE|MAG
LEVEL_RATE(ece20|ip),C6,ece20|ip,level|rate,ECE|MAG,(level_family | rate_family),C6:ECE|MAG
LEVEL_RATE(ece20|gasa),C6,ece20|gasa,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece20|gasb),C6,ece20|gasb,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece20|gasc),C6,ece20|gasc,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece20|gasd),C6,ece20|gasd,level|rate,ECE|GAS,(level_family | rate_family),C6:ECE|GAS
LEVEL_RATE(ece20|pinj),C6,ece20|pinj,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece20|pinj_15l),C6,ece20|pinj_15l,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece20|pinj_30l),C6,ece20|pinj_30l,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece20|pinj_30r),C6,ece20|pinj_30r,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece20|pinj_33r),C6,ece20|pinj_33r,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece20|tinj),C6,ece20|tinj,level|rate,ECE|NBI,(level_family | rate_family),C6:ECE|NBI
LEVEL_RATE(ece20|ece1),C6,ece20|ece1,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece2),C6,ece20|ece2,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece3),C6,ece20|ece3,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece4),C6,ece20|ece4,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece5),C6,ece20|ece5,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece6),C6,ece20|ece6,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece7),C6,ece20|ece7,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece8),C6,ece20|ece8,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece9),C6,ece20|ece9,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece10),C6,ece20|ece10,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece11),C6,ece20|ece11,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece12),C6,ece20|ece12,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece13),C6,ece20|ece13,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece14),C6,ece20|ece14,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece15),C6,ece20|ece15,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece16),C6,ece20|ece16,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece18),C6,ece20|ece18,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece19),C6,ece20|ece19,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece20),C6,ece20|ece20,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece21),C6,ece20|ece21,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece22),C6,ece20|ece22,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece25),C6,ece20|ece25,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece27),C6,ece20|ece27,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece28),C6,ece20|ece28,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece29),C6,ece20|ece29,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece30),C6,ece20|ece30,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece31),C6,ece20|ece31,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece33),C6,ece20|ece33,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece35),C6,ece20|ece35,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece36),C6,ece20|ece36,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece37),C6,ece20|ece37,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece38),C6,ece20|ece38,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|ece39),C6,ece20|ece39,level|rate,ECE|ECE,(level_family | rate_family),C6:ECE|ECE
LEVEL_RATE(ece20|cerqrott3),C6,ece20|cerqrott3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqrott6),C6,ece20|cerqrott6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqrott8),C6,ece20|cerqrott8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqrott10),C6,ece20|cerqrott10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqrott11),C6,ece20|cerqrott11,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqrott12),C6,ece20|cerqrott12,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqrott13),C6,ece20|cerqrott13,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit3),C6,ece20|cerqtit3,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit6),C6,ece20|cerqtit6,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit8),C6,ece20|cerqtit8,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit10),C6,ece20|cerqtit10,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit11),C6,ece20|cerqtit11,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit12),C6,ece20|cerqtit12,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece20|cerqtit13),C6,ece20|cerqtit13,level|rate,ECE|CER,(level_family | rate_family),C6:ECE|CER
LEVEL_RATE(ece21|bt),C6,ece21|bt,level|rate,ECE|MAG,(level_family | rate_family),C6:ECE|MAG
LEVEL_RATE(ece21|ip),C6,ece21|ip,level|rate,ECE|MAG,(level_family | rate_family),C6:ECE|MAG
