coordinate_id,constructor,operands,primitive_ancestors,n_ancestors,depth,output_dimension,unit_expression,temporal_propagation,temporal_resolution_bound_ms,provenance_lineage,aliasing_flag,upsample_flag,uncalibrated_flag,primary_or_sensitivity,domain_predicate,exact_dependency_member
"PROD(bt,fs04)",C2,bt|fs04,bt|fs04,2,1,(T)*(ph sr^-1 m^-2 s^-1),T*ph/(sr m^2 s),coarser_of_operands,0.4999999999999999,bt:magnetics|fs04:filterscope_dalpha,True,True,False,PRIMARY,,
"PROD(bt,fs03da)",C2,bt|fs03da,bt|fs03da,2,1,(T)*(ph sr^-1 m^-2 s^-1),T*ph/(sr m^2 s),coarser_of_operands,0.4999999999999999,bt:magnetics|fs03da:filterscope_dalpha,True,True,False,PRIMARY,,
"PROD(bt,fs04da)",C2,bt|fs04da,bt|fs04da,2,1,(T)*(ph sr^-1 m^-2 s^-1),T*ph/(sr m^2 s),coarser_of_operands,0.4999999999999999,bt:magnetics|fs04da:filterscope_dalpha,True,True,False,PRIMARY,,
"PROD(bt,fs05da)",C2,bt|fs05da,bt|fs05da,2,1,(T)*(ph sr^-1 m^-2 s^-1),T*ph/(sr m^2 s),coarser_of_operands,0.4999999999999999,bt:magnetics|fs05da:filterscope_dalpha,True,True,False,PRIMARY,,
"PROD(bt,gasa)",C2,bt|gasa,bt|gasa,2,1,(T)*(V),T*V,coarser_of_operands,0.5,bt:magnetics|gasa:gas_injection,True,False,False,PRIMARY,,
"PROD(bt,gasb)",C2,bt|gasb,bt|gasb,2,1,(T)*(V),T*V,coarser_of_operands,0.5,bt:magnetics|gasb:gas_injection,True,False,False,PRIMARY,,
"PROD(bt,gasc)",C2,bt|gasc,bt|gasc,2,1,(T)*(V),T*V,coarser_of_operands,0.5,bt:magnetics|gasc:gas_injection,True,False,False,PRIMARY,,
"PROD(bt,gasd)",C2,bt|gasd,bt|gasd,2,1,(T)*(V),T*V,coarser_of_operands,0.5,bt:magnetics|gasd:gas_injection,True,False,False,PRIMARY,,
"PROD(bt,pinj)",C2,bt|pinj,bt|pinj,2,1,(T)*(W),T*W,coarser_of_operands,0.4999999999999999,bt:magnetics|pinj:neutral_beams,True,False,False,PRIMARY,,
"PROD(bt,pinj_15l)",C2,bt|pinj_15l,bt|pinj_15l,2,1,(T)*(W),T*W,coarser_of_operands,0.4999999999999999,bt:magnetics|pinj_15l:neutral_beams,True,False,False,PRIMARY,,
"PROD(bt,pinj_30l)",C2,bt|pinj_30l,bt|pinj_30l,2,1,(T)*(W),T*W,coarser_of_operands,0.4999999999999999,bt:magnetics|pinj_30l:neutral_beams,True,False,False,PRIMARY,,
"PROD(bt,pinj_30r)",C2,bt|pinj_30r,bt|pinj_30r,2,1,(T)*(W),T*W,coarser_of_operands,0.4999999999999999,bt:magnetics|pinj_30r:neutral_beams,True,False,False,PRIMARY,,
"PROD(bt,pinj_33r)",C2,bt|pinj_33r,bt|pinj_33r,2,1,(T)*(W),T*W,coarser_of_operands,0.4999999999999999,bt:magnetics|pinj_33r:neutral_beams,True,False,False,PRIMARY,,
"PROD(bt,tinj)",C2,bt|tinj,bt|tinj,2,1,(T)*(N m),T*N m,coarser_of_operands,0.4999999999999999,bt:magnetics|tinj:neutral_beams,True,False,False,PRIMARY,,
"PROD(bt,ece1)",C2,bt|ece1,bt|ece1,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece1:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece2)",C2,bt|ece2,bt|ece2,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece2:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece3)",C2,bt|ece3,bt|ece3,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece3:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece4)",C2,bt|ece4,bt|ece4,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece4:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece5)",C2,bt|ece5,bt|ece5,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece5:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece6)",C2,bt|ece6,bt|ece6,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece6:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece7)",C2,bt|ece7,bt|ece7,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece7:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece8)",C2,bt|ece8,bt|ece8,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece8:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece9)",C2,bt|ece9,bt|ece9,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece9:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece10)",C2,bt|ece10,bt|ece10,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece10:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece11)",C2,bt|ece11,bt|ece11,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece11:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece12)",C2,bt|ece12,bt|ece12,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece12:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece13)",C2,bt|ece13,bt|ece13,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece13:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece14)",C2,bt|ece14,bt|ece14,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece14:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece15)",C2,bt|ece15,bt|ece15,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece15:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece16)",C2,bt|ece16,bt|ece16,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece16:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece17)",C2,bt|ece17,bt|ece17,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece17:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece18)",C2,bt|ece18,bt|ece18,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece18:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece19)",C2,bt|ece19,bt|ece19,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece19:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece20)",C2,bt|ece20,bt|ece20,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece20:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece21)",C2,bt|ece21,bt|ece21,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece21:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece22)",C2,bt|ece22,bt|ece22,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece22:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece23)",C2,bt|ece23,bt|ece23,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece23:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece24)",C2,bt|ece24,bt|ece24,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece24:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece25)",C2,bt|ece25,bt|ece25,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece25:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece26)",C2,bt|ece26,bt|ece26,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece26:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece27)",C2,bt|ece27,bt|ece27,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece27:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece28)",C2,bt|ece28,bt|ece28,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece28:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece29)",C2,bt|ece29,bt|ece29,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece29:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece30)",C2,bt|ece30,bt|ece30,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece30:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece31)",C2,bt|ece31,bt|ece31,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece31:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece32)",C2,bt|ece32,bt|ece32,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece32:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece33)",C2,bt|ece33,bt|ece33,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece33:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece34)",C2,bt|ece34,bt|ece34,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece34:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece35)",C2,bt|ece35,bt|ece35,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece35:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece36)",C2,bt|ece36,bt|ece36,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece36:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece37)",C2,bt|ece37,bt|ece37,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece37:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece38)",C2,bt|ece38,bt|ece38,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece38:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece39)",C2,bt|ece39,bt|ece39,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece39:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,ece40)",C2,bt|ece40,bt|ece40,2,1,(T)*(eV),T*eV,coarser_of_operands,0.4999999999999999,bt:magnetics|ece40:ece_te_profile,True,False,False,PRIMARY,,
"PROD(bt,cerqrott3)",C2,bt|cerqrott3,bt|cerqrott3,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,10.0,bt:magnetics|cerqrott3:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqrott6)",C2,bt|cerqrott6,bt|cerqrott6,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,9.98003992015968,bt:magnetics|cerqrott6:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqrott8)",C2,bt|cerqrott8,bt|cerqrott8,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,9.973614775725594,bt:magnetics|cerqrott8:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqrott10)",C2,bt|cerqrott10,bt|cerqrott10,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,9.973614775725594,bt:magnetics|cerqrott10:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqrott11)",C2,bt|cerqrott11,bt|cerqrott11,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,9.973614775725594,bt:magnetics|cerqrott11:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqrott12)",C2,bt|cerqrott12,bt|cerqrott12,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,9.973614775725594,bt:magnetics|cerqrott12:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqrott13)",C2,bt|cerqrott13,bt|cerqrott13,2,1,(T)*(m s^-1),T*m/s,coarser_of_operands,9.973614775725594,bt:magnetics|cerqrott13:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit3)",C2,bt|cerqtit3,bt|cerqtit3,2,1,(T)*(eV),T*eV,coarser_of_operands,10.0,bt:magnetics|cerqtit3:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit6)",C2,bt|cerqtit6,bt|cerqtit6,2,1,(T)*(eV),T*eV,coarser_of_operands,9.98003992015968,bt:magnetics|cerqtit6:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit8)",C2,bt|cerqtit8,bt|cerqtit8,2,1,(T)*(eV),T*eV,coarser_of_operands,9.973614775725594,bt:magnetics|cerqtit8:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit10)",C2,bt|cerqtit10,bt|cerqtit10,2,1,(T)*(eV),T*eV,coarser_of_operands,9.973614775725594,bt:magnetics|cerqtit10:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit11)",C2,bt|cerqtit11,bt|cerqtit11,2,1,(T)*(eV),T*eV,coarser_of_operands,9.973614775725594,bt:magnetics|cerqtit11:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit12)",C2,bt|cerqtit12,bt|cerqtit12,2,1,(T)*(eV),T*eV,coarser_of_operands,9.973614775725594,bt:magnetics|cerqtit12:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(bt,cerqtit13)",C2,bt|cerqtit13,bt|cerqtit13,2,1,(T)*(eV),T*eV,coarser_of_operands,9.973614775725594,bt:magnetics|cerqtit13:cer_rotation_ti,True,False,False,PRIMARY,,
"PROD(ip,prmtan_neped)",C2,ip|prmtan_neped,ip|prmtan_neped,2,1,(A)*(m^-3),A*m^-3,coarser_of_operands,13.267605633802816,ip:magnetics|prmtan_neped:density,True,True,False,PRIMARY,,
"PROD(ip,prmtan_teped)",C2,ip|prmtan_teped,ip|prmtan_teped,2,1,(A)*(eV),A*eV,coarser_of_operands,14.186746987951809,ip:magnetics|prmtan_teped:density,True,True,False,PRIMARY,,
"PROD(ip,fs04)",C2,ip|fs04,fs04|ip,2,1,(A)*(ph sr^-1 m^-2 s^-1),A*ph/(sr m^2 s),coarser_of_operands,0.4999593727147152,fs04:filterscope_dalpha|ip:magnetics,True,True,False,PRIMARY,,
"PROD(ip,fs03da)",C2,ip|fs03da,fs03da|ip,2,1,(A)*(ph sr^-1 m^-2 s^-1),A*ph/(sr m^2 s),coarser_of_operands,0.4999593727147152,fs03da:filterscope_dalpha|ip:magnetics,True,True,False,PRIMARY,,
"PROD(ip,fs04da)",C2,ip|fs04da,fs04da|ip,2,1,(A)*(ph sr^-1 m^-2 s^-1),A*ph/(sr m^2 s),coarser_of_operands,0.4999593727147152,fs04da:filterscope_dalpha|ip:magnetics,True,True,False,PRIMARY,,
"PROD(ip,fs05da)",C2,ip|fs05da,fs05da|ip,2,1,(A)*(ph sr^-1 m^-2 s^-1),A*ph/(sr m^2 s),coarser_of_operands,0.4999593727147152,fs05da:filterscope_dalpha|ip:magnetics,True,True,False,PRIMARY,,
"PROD(ip,gasa)",C2,ip|gasa,gasa|ip,2,1,(A)*(V),A*V,coarser_of_operands,0.5,gasa:gas_injection|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,gasb)",C2,ip|gasb,gasb|ip,2,1,(A)*(V),A*V,coarser_of_operands,0.5,gasb:gas_injection|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,gasc)",C2,ip|gasc,gasc|ip,2,1,(A)*(V),A*V,coarser_of_operands,0.5,gasc:gas_injection|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,gasd)",C2,ip|gasd,gasd|ip,2,1,(A)*(V),A*V,coarser_of_operands,0.5,gasd:gas_injection|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,pinj)",C2,ip|pinj,ip|pinj,2,1,(A)*(W),A*W,coarser_of_operands,0.4999593727147152,ip:magnetics|pinj:neutral_beams,True,False,False,PRIMARY,,
"PROD(ip,pinj_15l)",C2,ip|pinj_15l,ip|pinj_15l,2,1,(A)*(W),A*W,coarser_of_operands,0.4999593727147152,ip:magnetics|pinj_15l:neutral_beams,True,False,False,PRIMARY,,
"PROD(ip,pinj_30l)",C2,ip|pinj_30l,ip|pinj_30l,2,1,(A)*(W),A*W,coarser_of_operands,0.4999593727147152,ip:magnetics|pinj_30l:neutral_beams,True,False,False,PRIMARY,,
"PROD(ip,pinj_30r)",C2,ip|pinj_30r,ip|pinj_30r,2,1,(A)*(W),A*W,coarser_of_operands,0.4999593727147152,ip:magnetics|pinj_30r:neutral_beams,True,False,False,PRIMARY,,
"PROD(ip,pinj_33r)",C2,ip|pinj_33r,ip|pinj_33r,2,1,(A)*(W),A*W,coarser_of_operands,0.4999593727147152,ip:magnetics|pinj_33r:neutral_beams,True,False,False,PRIMARY,,
"PROD(ip,tinj)",C2,ip|tinj,ip|tinj,2,1,(A)*(N m),A*N m,coarser_of_operands,0.4999593727147152,ip:magnetics|tinj:neutral_beams,True,False,False,PRIMARY,,
"PROD(ip,ece1)",C2,ip|ece1,ece1|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece1:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece2)",C2,ip|ece2,ece2|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece2:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece3)",C2,ip|ece3,ece3|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece3:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece4)",C2,ip|ece4,ece4|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece4:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece5)",C2,ip|ece5,ece5|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece5:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece6)",C2,ip|ece6,ece6|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece6:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece7)",C2,ip|ece7,ece7|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece7:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece8)",C2,ip|ece8,ece8|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece8:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece9)",C2,ip|ece9,ece9|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece9:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece10)",C2,ip|ece10,ece10|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece10:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece11)",C2,ip|ece11,ece11|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece11:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece12)",C2,ip|ece12,ece12|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece12:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece13)",C2,ip|ece13,ece13|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece13:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece14)",C2,ip|ece14,ece14|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece14:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece15)",C2,ip|ece15,ece15|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece15:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece16)",C2,ip|ece16,ece16|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece16:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece17)",C2,ip|ece17,ece17|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece17:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece18)",C2,ip|ece18,ece18|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece18:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece19)",C2,ip|ece19,ece19|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece19:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece20)",C2,ip|ece20,ece20|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece20:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece21)",C2,ip|ece21,ece21|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece21:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece22)",C2,ip|ece22,ece22|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece22:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece23)",C2,ip|ece23,ece23|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece23:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece24)",C2,ip|ece24,ece24|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece24:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece25)",C2,ip|ece25,ece25|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece25:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece26)",C2,ip|ece26,ece26|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece26:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece27)",C2,ip|ece27,ece27|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece27:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece28)",C2,ip|ece28,ece28|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece28:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece29)",C2,ip|ece29,ece29|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece29:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece30)",C2,ip|ece30,ece30|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece30:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece31)",C2,ip|ece31,ece31|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece31:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece32)",C2,ip|ece32,ece32|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece32:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece33)",C2,ip|ece33,ece33|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece33:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece34)",C2,ip|ece34,ece34|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece34:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece35)",C2,ip|ece35,ece35|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece35:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece36)",C2,ip|ece36,ece36|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece36:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece37)",C2,ip|ece37,ece37|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece37:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece38)",C2,ip|ece38,ece38|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece38:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece39)",C2,ip|ece39,ece39|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece39:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,ece40)",C2,ip|ece40,ece40|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,0.4999593727147152,ece40:ece_te_profile|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott3)",C2,ip|cerqrott3,cerqrott3|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,10.0,cerqrott3:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott6)",C2,ip|cerqrott6,cerqrott6|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,9.98003992015968,cerqrott6:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott8)",C2,ip|cerqrott8,cerqrott8|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,9.973614775725594,cerqrott8:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott10)",C2,ip|cerqrott10,cerqrott10|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,9.973614775725594,cerqrott10:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott11)",C2,ip|cerqrott11,cerqrott11|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,9.973614775725594,cerqrott11:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott12)",C2,ip|cerqrott12,cerqrott12|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,9.973614775725594,cerqrott12:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqrott13)",C2,ip|cerqrott13,cerqrott13|ip,2,1,(A)*(m s^-1),A*m/s,coarser_of_operands,9.973614775725594,cerqrott13:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
"PROD(ip,cerqtit3)",C2,ip|cerqtit3,cerqtit3|ip,2,1,(A)*(eV),A*eV,coarser_of_operands,10.0,cerqtit3:cer_rotation_ti|ip:magnetics,True,False,False,PRIMARY,,
