coordinate_id,constructor,operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
"PROD(fs05da,fs05da)",C2,fs05da|fs05da,True,True,True,True,True,True,False,,True,1.6499161571361838e+21,7.06070842159346e+32,True,,
"PROD(gasa,gasa)",C2,gasa|gasa,True,True,True,True,True,True,False,,True,3.3315309877955635e-11,56.334089953160095,True,,
"PROD(gasb,gasb)",C2,gasb|gasb,True,True,True,True,True,True,False,,True,1.3787549655988304e-12,98.94664088972448,True,,
"PROD(gasc,gasc)",C2,gasc|gasc,True,True,True,True,True,True,False,,True,1.5656067620312113e-10,0.023858685386288814,True,,
"PROD(gasd,gasd)",C2,gasd|gasd,True,True,True,True,True,True,False,,True,3.222576918587631e-13,1.071751851321439,True,,
"PROD(pinj,pinj)",C2,pinj|pinj,True,True,True,True,True,True,False,,True,8.26092357856554e-130,241101914298775.78,True,,
"PROD(pinj_15l,pinj_15l)",C2,pinj_15l|pinj_15l,True,True,True,True,True,True,False,,True,0.0,3756890070742.204,True,,
"PROD(pinj_15r,pinj_15r)",C2,pinj_15r|pinj_15r,True,True,True,True,True,True,True,,True,0.0,3246999359735.4805,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(pinj_21l,pinj_21l)",C2,pinj_21l|pinj_21l,True,True,True,True,True,True,True,,True,0.0,5107762406708.328,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(pinj_21r,pinj_21r)",C2,pinj_21r|pinj_21r,True,True,True,True,True,True,True,,True,0.0,4097607310830.5195,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(pinj_30l,pinj_30l)",C2,pinj_30l|pinj_30l,True,True,True,True,True,True,False,,True,0.0,7416477412448.829,True,,
"PROD(pinj_30r,pinj_30r)",C2,pinj_30r|pinj_30r,True,True,True,True,True,True,False,,True,0.0,4823506236643.804,True,,
"PROD(pinj_33l,pinj_33l)",C2,pinj_33l|pinj_33l,True,True,True,True,True,True,True,,True,0.0,7124133104242.326,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(pinj_33r,pinj_33r)",C2,pinj_33r|pinj_33r,True,True,True,True,True,True,False,,True,0.0,5992385847012.182,True,,
"PROD(tinj,tinj)",C2,tinj|tinj,True,True,True,True,True,True,False,,True,3.042985725124343e-141,148.46068251140747,True,,
"PROD(ece1,ece1)",C2,ece1|ece1,True,True,True,True,True,True,False,,True,182.24511093191438,2215382.5669662356,True,,
"PROD(ece2,ece2)",C2,ece2|ece2,True,True,True,True,True,True,False,,True,6560.570636063849,48089833.37821041,True,,
"PROD(ece3,ece3)",C2,ece3|ece3,True,True,True,True,True,True,False,,True,898.9580569436299,11630838.43943437,True,,
"PROD(ece4,ece4)",C2,ece4|ece4,True,True,True,True,True,True,False,,True,588.6793292699548,11301832.909018772,True,,
"PROD(ece5,ece5)",C2,ece5|ece5,True,True,True,True,True,True,False,,True,262.49900912286057,18649166.84392846,True,,
"PROD(ece6,ece6)",C2,ece6|ece6,True,True,True,True,True,True,False,,True,425.38119366840795,15683250.407706294,True,,
"PROD(ece7,ece7)",C2,ece7|ece7,True,True,True,True,True,True,False,,True,1404.7426852032982,22202598.68367177,True,,
"PROD(ece8,ece8)",C2,ece8|ece8,True,True,True,True,True,True,False,,True,2999.8985355739114,25792433.579832345,True,,
"PROD(ece9,ece9)",C2,ece9|ece9,True,True,True,True,True,True,False,,True,6147.618631760089,18445002.683467217,True,,
"PROD(ece10,ece10)",C2,ece10|ece10,True,True,True,True,True,True,False,,True,15629.405929925846,21419766.022912532,True,,
"PROD(ece11,ece11)",C2,ece11|ece11,True,True,True,True,True,True,False,,True,16519.67742403008,30181334.21556799,True,,
"PROD(ece12,ece12)",C2,ece12|ece12,True,True,True,True,True,True,False,,True,29711.638664680693,33409668.606774636,True,,
"PROD(ece13,ece13)",C2,ece13|ece13,True,True,True,True,True,True,False,,True,40709.59309841139,33820342.69685159,True,,
"PROD(ece14,ece14)",C2,ece14|ece14,True,True,True,True,True,True,False,,True,45132.72122751294,36315300.657301985,True,,
"PROD(ece15,ece15)",C2,ece15|ece15,True,True,True,True,True,True,False,,True,50696.96759786684,34737425.7196681,True,,
"PROD(ece16,ece16)",C2,ece16|ece16,True,True,True,True,True,True,False,,True,77787.84060838996,35680116.76897606,True,,
"PROD(ece17,ece17)",C2,ece17|ece17,True,True,True,True,True,True,False,,True,84038.05946428215,62839526.507898785,True,,
"PROD(ece18,ece18)",C2,ece18|ece18,True,True,True,True,True,True,False,,True,87201.86849741575,56529125.34789154,True,,
"PROD(ece19,ece19)",C2,ece19|ece19,True,True,True,True,True,True,False,,True,89919.07896164658,47436333.20668849,True,,
"PROD(ece20,ece20)",C2,ece20|ece20,True,True,True,True,True,True,False,,True,128261.61504613477,42544957.73308347,True,,
"PROD(ece21,ece21)",C2,ece21|ece21,True,True,True,True,True,True,False,,True,156093.8344598882,44055422.44688719,True,,
"PROD(ece22,ece22)",C2,ece22|ece22,True,True,True,True,True,True,False,,True,223137.12571101132,41064798.56018724,True,,
"PROD(ece23,ece23)",C2,ece23|ece23,True,True,True,True,True,True,False,,True,276693.0898774817,38483474.05354715,True,,
"PROD(ece24,ece24)",C2,ece24|ece24,True,True,True,True,True,True,False,,True,334898.97580909263,37710166.70624232,True,,
"PROD(ece25,ece25)",C2,ece25|ece25,True,True,True,True,True,True,False,,True,404746.783976207,40782931.757744305,True,,
"PROD(ece26,ece26)",C2,ece26|ece26,True,True,True,True,True,True,False,,True,457596.79449303873,48668751.70040081,True,,
"PROD(ece27,ece27)",C2,ece27|ece27,True,True,True,True,True,True,False,,True,441740.85021657095,42695009.38934248,True,,
"PROD(ece28,ece28)",C2,ece28|ece28,True,True,True,True,True,True,False,,True,355841.42758055974,245908307.73723584,True,,
"PROD(ece29,ece29)",C2,ece29|ece29,True,True,True,True,True,True,False,,True,562986.501155536,38545700.95295242,True,,
"PROD(ece30,ece30)",C2,ece30|ece30,True,True,True,True,True,True,False,,True,376862.58581063285,43761538.76173221,True,,
"PROD(ece31,ece31)",C2,ece31|ece31,True,True,True,True,True,True,False,,True,494737.68060664233,33759283.08035157,True,,
"PROD(ece32,ece32)",C2,ece32|ece32,True,True,True,True,True,True,False,,True,575338.215283017,42133892.07559656,True,,
"PROD(ece33,ece33)",C2,ece33|ece33,True,True,True,True,True,True,False,,True,603107.360199427,5965097499.970325,True,,
"PROD(ece34,ece34)",C2,ece34|ece34,True,True,True,True,True,True,False,,True,717394.8128569509,2147372646.0901172,True,,
"PROD(ece35,ece35)",C2,ece35|ece35,True,True,True,True,True,True,False,,True,596381.5208177124,50330468.460175455,True,,
"PROD(ece36,ece36)",C2,ece36|ece36,True,True,True,True,True,True,False,,True,453164.43568671873,34561043.414957166,True,,
"PROD(ece37,ece37)",C2,ece37|ece37,True,True,True,True,True,True,False,,True,256726.4463491624,33283209.774008803,True,,
"PROD(ece38,ece38)",C2,ece38|ece38,True,True,True,True,True,True,False,,True,240637.73650572865,26575252.007412497,True,,
"PROD(ece39,ece39)",C2,ece39|ece39,True,True,True,True,True,True,False,,True,207073.771251777,41127871.233003534,True,,
"PROD(ece40,ece40)",C2,ece40|ece40,True,True,True,True,True,True,False,,True,193306.23162407443,27201876.725041468,True,,
"PROD(cerqrott3,cerqrott3)",C2,cerqrott3|cerqrott3,True,True,True,True,True,True,False,,True,24591.613233919754,127511530121.33762,True,,
"PROD(cerqrott6,cerqrott6)",C2,cerqrott6|cerqrott6,True,True,True,True,True,True,False,,True,23969.81851572279,442428492136.5314,True,,
"PROD(cerqrott8,cerqrott8)",C2,cerqrott8|cerqrott8,True,True,True,True,True,True,False,,True,1453.7279550308342,32127447479.06147,True,,
"PROD(cerqrott10,cerqrott10)",C2,cerqrott10|cerqrott10,True,True,True,True,True,True,False,,True,6353.924731980409,21996125687.00579,True,,
"PROD(cerqrott11,cerqrott11)",C2,cerqrott11|cerqrott11,True,True,True,True,True,True,False,,True,8.934624221336936e-26,18918286776.00579,True,,
"PROD(cerqrott12,cerqrott12)",C2,cerqrott12|cerqrott12,True,True,True,True,True,True,False,,True,5.158247199624395e-27,15851111933.927082,True,,
"PROD(cerqrott13,cerqrott13)",C2,cerqrott13|cerqrott13,True,True,True,True,True,True,False,,True,0.3277994924158945,9814875283.74267,True,,
"PROD(cerqtit3,cerqtit3)",C2,cerqtit3|cerqtit3,True,True,True,True,True,True,False,,True,192595.49972571974,76908638.8999574,True,,
"PROD(cerqtit6,cerqtit6)",C2,cerqtit6|cerqtit6,True,True,True,True,True,True,False,,True,357.20090133291546,16738426.314753037,True,,
"PROD(cerqtit8,cerqtit8)",C2,cerqtit8|cerqtit8,True,True,True,True,True,True,False,,True,5514.554036518823,11760448.717145758,True,,
"PROD(cerqtit10,cerqtit10)",C2,cerqtit10|cerqtit10,True,True,True,True,True,True,False,,True,22831.20723327645,9744454.4144314,True,,
"PROD(cerqtit11,cerqtit11)",C2,cerqtit11|cerqtit11,True,True,True,True,True,True,False,,True,14140.383821597241,8772774.945367252,True,,
"PROD(cerqtit12,cerqtit12)",C2,cerqtit12|cerqtit12,True,True,True,True,True,True,False,,True,912.854637742851,7198611.311506052,True,,
"PROD(cerqtit13,cerqtit13)",C2,cerqtit13|cerqtit13,True,True,True,True,True,True,False,,True,0.3780415244754366,6276857.555978649,True,,
"RATIO(bt,ip)",C3,bt|ip,True,True,True,True,True,True,False,True,True,-2.833527333869179e-06,3.2109044364933163e-06,True,,
"RATIO(bt,prmtan_neped)",C3,bt|prmtan_neped,True,True,True,True,True,True,False,True,True,-3.04757653996864e-19,5.661267936272362e-19,True,,
"RATIO(bt,prmtan_teped)",C3,bt|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,fs04)",C3,bt|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,fs03da)",C3,bt|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,fs04da)",C3,bt|fs04da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,fs05da)",C3,bt|fs05da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(bt,gasa)",C3,bt|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(bt,gasb)",C3,bt|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,gasc)",C3,bt|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,gasd)",C3,bt|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,pinj)",C3,bt|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,pinj_15l)",C3,bt|pinj_15l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(bt,pinj_15r)",C3,bt|pinj_15r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(bt,pinj_21l)",C3,bt|pinj_21l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(bt,pinj_21r)",C3,bt|pinj_21r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_RMS_ZERO
"RATIO(bt,pinj_30l)",C3,bt|pinj_30l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(bt,pinj_30r)",C3,bt|pinj_30r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,pinj_33l)",C3,bt|pinj_33l,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_ZERO_VALUE
"RATIO(bt,pinj_33r)",C3,bt|pinj_33r,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,tinj)",C3,bt|tinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,ece1)",C3,bt|ece1,True,True,True,True,True,True,False,True,True,-0.045783321984715915,0.14531742319482993,True,,
"RATIO(bt,ece2)",C3,bt|ece2,True,True,True,True,True,True,False,True,True,-0.01803526899722048,0.024060285795510485,True,,
"RATIO(bt,ece3)",C3,bt|ece3,True,True,True,True,True,True,False,True,True,-0.01317949106001913,0.07120432541987311,True,,
"RATIO(bt,ece4)",C3,bt|ece4,True,True,True,True,True,True,False,True,True,-0.008005574746420222,0.08799068481217241,True,,
"RATIO(bt,ece5)",C3,bt|ece5,True,True,True,True,True,True,False,True,True,-0.007504139947815367,0.13176869861183993,True,,
"RATIO(bt,ece6)",C3,bt|ece6,True,True,True,True,True,True,False,True,True,-0.006125047666825615,0.10377256026775232,True,,
"RATIO(bt,ece7)",C3,bt|ece7,True,True,True,True,True,True,False,True,True,-0.004651170762865355,0.057110121737920544,True,,
"RATIO(bt,ece8)",C3,bt|ece8,True,True,True,True,True,True,False,True,True,-0.003949208428038296,0.039151164375647765,True,,
"RATIO(bt,ece9)",C3,bt|ece9,True,True,True,True,True,True,False,True,True,-0.003713147923700418,0.027351942995812954,True,,
"RATIO(bt,ece10)",C3,bt|ece10,True,True,True,True,True,True,False,True,True,-0.0032597414355708286,0.01726383833603801,True,,
"RATIO(bt,ece11)",C3,bt|ece11,True,True,True,True,True,True,False,True,True,-0.0029875001456655214,0.016781290784575353,True,,
"RATIO(bt,ece12)",C3,bt|ece12,True,True,True,True,True,True,False,True,True,-0.0027617537737640693,0.012512676082664115,True,,
"RATIO(bt,ece13)",C3,bt|ece13,True,True,True,True,True,True,False,True,True,-0.002657894713873938,0.010694838646998238,True,,
"RATIO(bt,ece14)",C3,bt|ece14,True,True,True,True,True,True,False,True,True,-0.002387868819174915,0.010157266742446804,True,,
"RATIO(bt,ece15)",C3,bt|ece15,True,True,True,True,True,True,False,True,True,-0.0021587856031632102,0.009583665034409933,True,,
"RATIO(bt,ece16)",C3,bt|ece16,True,True,True,True,True,True,False,True,True,-0.002047776657580185,0.007736896011228069,True,,
"RATIO(bt,ece17)",C3,bt|ece17,True,True,True,True,True,True,False,True,True,-0.0019588828222610283,0.007443627124455422,True,,
"RATIO(bt,ece18)",C3,bt|ece18,True,True,True,True,True,True,False,True,True,-0.0018809116500056904,0.007307346851845293,True,,
"RATIO(bt,ece19)",C3,bt|ece19,True,True,True,True,True,True,False,True,True,-0.0017700645143557605,0.007196091761225388,True,,
"RATIO(bt,ece20)",C3,bt|ece20,True,True,True,True,True,True,False,True,True,-0.0016350928159619628,0.00602814989873465,True,,
"RATIO(bt,ece21)",C3,bt|ece21,True,True,True,True,True,True,False,True,True,-0.0015465651481490989,0.005461723911536046,True,,
"RATIO(bt,ece22)",C3,bt|ece22,True,True,True,True,True,True,False,True,True,-0.0016635052673292688,0.0045707178381682026,True,,
"RATIO(bt,ece23)",C3,bt|ece23,True,True,True,True,True,True,False,True,True,-0.0017482766143118676,0.004101086904544606,True,,
"RATIO(bt,ece24)",C3,bt|ece24,True,True,True,True,True,True,False,True,True,-0.0014229731845617599,0.0037277022796328085,True,,
"RATIO(bt,ece25)",C3,bt|ece25,True,True,True,True,True,True,False,True,True,-0.0013385142436425938,0.0033908331915367663,True,,
"RATIO(bt,ece26)",C3,bt|ece26,True,True,True,True,True,True,False,True,True,-0.0013525218111796846,0.0030156901733458677,True,,
"RATIO(bt,ece27)",C3,bt|ece27,True,True,True,True,True,True,False,True,True,-0.001369973115511759,0.002932160967961846,True,,
"RATIO(bt,ece28)",C3,bt|ece28,True,True,True,True,True,True,False,True,True,-0.0014440738213089993,0.0032669563785184498,True,,
"RATIO(bt,ece29)",C3,bt|ece29,True,True,True,True,True,True,False,True,True,-0.001546116332793739,0.0025973028897347756,True,,
"RATIO(bt,ece30)",C3,bt|ece30,True,True,True,True,True,True,False,True,True,-0.0014769577110418058,0.003174534694046498,True,,
"RATIO(bt,ece31)",C3,bt|ece31,True,True,True,True,True,True,False,True,True,-0.0015746891519460777,0.002770665489187444,True,,
"RATIO(bt,ece32)",C3,bt|ece32,True,True,True,True,True,True,False,True,True,-0.0015398909773967101,0.0025692713772977062,True,,
"RATIO(bt,ece33)",C3,bt|ece33,True,True,True,True,True,True,False,True,True,-0.0017508332644568974,0.0025094253179852935,True,,
"RATIO(bt,ece34)",C3,bt|ece34,True,True,True,True,True,True,False,True,True,-0.0017811772905377626,0.002300872076615692,True,,
"RATIO(bt,ece35)",C3,bt|ece35,True,True,True,True,True,True,False,True,True,-0.0019961825775029808,0.0025235359762407674,True,,
"RATIO(bt,ece36)",C3,bt|ece36,True,True,True,True,True,True,False,True,True,-0.002275299715635879,0.0028949674167803004,True,,
"RATIO(bt,ece37)",C3,bt|ece37,True,True,True,True,True,True,False,True,True,-0.0024165625725983794,0.0038462391574500695,True,,
"RATIO(bt,ece38)",C3,bt|ece38,True,True,True,True,True,True,False,True,True,-0.00280657972398105,0.003972736153867227,True,,
"RATIO(bt,ece39)",C3,bt|ece39,True,True,True,True,True,True,False,True,True,-0.0032394227110074895,0.004282615091941277,True,,
"RATIO(bt,ece40)",C3,bt|ece40,True,True,True,True,True,True,False,True,True,-0.0033717852588849187,0.004432499163379521,True,,
"RATIO(bt,cerqrott3)",C3,bt|cerqrott3,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(bt,cerqrott6)",C3,bt|cerqrott6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqrott8)",C3,bt|cerqrott8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqrott10)",C3,bt|cerqrott10,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqrott11)",C3,bt|cerqrott11,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqrott12)",C3,bt|cerqrott12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqrott13)",C3,bt|cerqrott13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqtit3)",C3,bt|cerqtit3,True,True,True,True,True,True,False,True,True,-0.0035567922080966337,0.004469112692415342,True,,
"RATIO(bt,cerqtit6)",C3,bt|cerqtit6,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(bt,cerqtit8)",C3,bt|cerqtit8,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(bt,cerqtit10)",C3,bt|cerqtit10,True,True,True,True,True,True,False,True,True,-0.008937689672192465,0.01299255187668209,True,,
"RATIO(bt,cerqtit11)",C3,bt|cerqtit11,True,True,True,True,True,True,False,True,True,-0.01007666616965753,0.0165167151851103,True,,
"RATIO(bt,cerqtit12)",C3,bt|cerqtit12,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(bt,cerqtit13)",C3,bt|cerqtit13,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ip,bt)",C3,ip|bt,True,True,True,True,True,True,False,True,True,-503147.92871438555,747101.9036509831,True,,
"RATIO(ip,prmtan_neped)",C3,ip|prmtan_neped,True,True,True,True,True,True,False,True,True,1.1767070666680078e-14,2.276622097406376e-13,True,,
"RATIO(ip,prmtan_teped)",C3,ip|prmtan_teped,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,fs04)",C3,ip|fs04,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,fs03da)",C3,ip|fs03da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,fs04da)",C3,ip|fs04da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,fs05da)",C3,ip|fs05da,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ip,gasa)",C3,ip|gasa,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_MARGIN_BELOW_ETA
"RATIO(ip,gasb)",C3,ip|gasb,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,gasc)",C3,ip|gasc,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,gasd)",C3,ip|gasd,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
"RATIO(ip,pinj)",C3,ip|pinj,True,True,True,True,True,,,False,True,,,False,E,E_DENOM_SIGN_CHANGE
